YY MM DD HH 11502 10304 20203
1983 4 9 6 58.32368 10.65415 58.17445
1983 4 9 9 57.4129 10.70156 65.82292
1983 4 9 12 56.88567 11.08476 72.92847
1983 4 9 15 57.13165 11.81243 78.06381
1983 4 9 18 60.2652 12.61384 81.35106
1983 4 9 21 65.63542 13.31489 81.85119
1983 4 10 0 70.51315 13.69818 80.22848
1983 4 10 3 72.8492 13.84372 76.37972
1983 4 10 6 71.48243 13.90116 71.62852
1983 4 10 9 67.8985 13.96653 66.45485
1983 4 10 12 63.40245 14.4369 61.1185
1983 4 10 15 59.3496 15.77412 56.19698
1983 4 10 18 57.2307 17.52544 52.02952
1983 4 10 21 58.60247 18.79876 48.98344
1983 4 11 0 61.75225 19.4818 46.6506
1983 4 11 3 62.98365 19.59348 45.19418
1983 4 11 6 62.49116 19.44949 44.28076
1983 4 11 9 60.21864 19.29433 43.72611
1983 4 11 12 57.1564 19.84747 43.05145
1983 4 11 15 54.72052 21.96711 42.51785
1983 4 11 18 54.34851 25.65157 42.04837
1983 4 11 21 61.2208 28.85824 41.72918
1983 4 12 0 75.8469 30.82933 41.55791
1983 4 12 3 87.43459 31.32252 41.67917
1983 4 12 6 92.71597 30.75154 41.66905
1983 4 12 9 91.93476 29.64403 41.26775
1983 4 12 12 87.71442 28.55211 40.38592
1983 4 12 15 81.83281 27.70154 39.62604
1983 4 12 18 76.16712 27.03646 38.83844
1983 4 12 21 70.78581 26.25509 38.49458
1983 4 13 0 65.95876 25.36383 39.05997
1983 4 13 3 61.85 24.45359 39.66752
1983 4 13 6 59.703360000000004 23.55777 40.73684
1983 4 13 9 58.38314 22.69509 41.83239
1983 4 13 12 56.73765 21.86833 42.92664
1983 4 13 15 54.80216 21.08834 43.4896
1983 4 13 18 53.32312 20.35592 43.49214
1983 4 13 21 52.47976 19.6537 43.15252
1983 4 14 0 51.43732 19.00239 42.61014
1983 4 14 3 50.30914 18.37362 41.36697
1983 4 14 6 49.26367 17.79588 40.02003
1983 4 14 9 48.33598 17.23973 38.71321
1983 4 14 12 48.28131 16.71222 37.55665
1983 4 14 15 50.92549 16.2113 36.38154
1983 4 14 18 55.03854 15.73565 35.14621
1983 4 14 21 59.33525 15.28687 34.03437
1983 4 15 0 61.72889 14.87002 33.29717
1983 4 15 3 62.85086 14.47171 33.57172
1983 4 15 6 63.01989 14.08544 34.5541
1983 4 15 9 62.21672 13.72952 36.4946
1983 4 15 12 61.50889 13.44235 38.17682
1983 4 15 15 61.54921 13.26748 39.81944
1983 4 15 18 62.21815 13.16121 41.00428
1983 4 15 21 62.24153 13.01189 41.96604
1983 4 16 0 61.5904 12.97323 42.33812
1983 4 16 3 62.30777 12.96623 42.26804
1983 4 16 6 66.41741 12.7789 42.04096
1983 4 16 9 68.16943 12.61202 41.80019
1983 4 16 12 67.31404 12.5901 41.25202
1983 4 16 15 67.45391 12.78175 40.14497
1983 4 16 18 73.40253 13.03525 38.49191
1983 4 16 21 79.0308 13.01338 36.8261
1983 4 17 0 79.78881 12.87527 35.26671
1983 4 17 3 75.49935 12.6945 33.77022
1983 4 17 6 69.70973 12.50919 32.36673
1983 4 17 9 63.47151 12.42436 31.07487
1983 4 17 12 57.94757 12.69345 29.95826
1983 4 17 15 54.6023 13.28069 28.96891
1983 4 17 18 55.41474 14.03712 28.00706
1983 4 17 21 59.72813 14.35825 27.15906
1983 4 18 0 64.28698 14.48784 26.24344
1983 4 18 3 65.01645 14.55089 25.47059
1983 4 18 6 62.71221 14.59527 24.7312
1983 4 18 9 58.68175 14.74655 24.05854
1983 4 18 12 54.82213 15.32854 23.38163
1983 4 18 15 51.58109 16.40355 22.78141
1983 4 18 18 50.8538 17.95273 22.1805
1983 4 18 21 53.37076 19.16394 21.68084
1983 4 19 0 59.37037 20.01994 21.12619
1983 4 19 3 63.85991 20.40477 20.60394
1983 4 19 6 65.64247 20.54187 20.11886
1983 4 19 9 64.54597 20.61291 19.71215
1983 4 19 12 61.63648 21.31322 19.33618
1983 4 19 15 59.05165 22.76273 18.96012
1983 4 19 18 60.40982 24.83267 18.70627
1983 4 19 21 70.33175 26.67978 18.73571
1983 4 20 0 80.68178 27.86343 19.12041
1983 4 20 3 87.13496 28.27562 20.49674
1983 4 20 6 87.10176 28.10369 21.7982
1983 4 20 9 81.77522 27.67877 23.17843
1983 4 20 12 75.50929 27.60469 24.2233
1983 4 20 15 68.27151 28.3161 24.87045
1983 4 20 18 64.52938 29.89995 25.09511
1983 4 20 21 66.16833 31.48107 24.88651
1983 4 21 0 70.07101 32.63464 24.23123
1983 4 21 3 72.93632 33.17658 23.4967
1983 4 21 6 72.60348 33.51061 22.73714
1983 4 21 9 70.19026 33.68941 22.06901
1983 4 21 12 67.04227 34.34594 21.46733
1983 4 21 15 64.94818 35.68221 20.96534
1983 4 21 18 67.98116 37.92749 20.464
1983 4 21 21 78.81861 40.04622 20.02197
1983 4 22 0 95.9845 41.67645 19.56447
1983 4 22 3 106.32681 42.23136 19.14601
1983 4 22 6 109.42176 42.04613 18.7281
1983 4 22 9 105.24721 41.28832 18.37955
1983 4 22 12 97.84787 40.74723 18.03236
1983 4 22 15 89.03448 40.58264 17.75857
1983 4 22 18 83.48477 40.95037 17.45023
1983 4 22 21 84.28541 41.00991 17.19566
1983 4 23 0 89.52276 40.67181 16.92974
1983 4 23 3 92.61532 39.80894 16.69079
1983 4 23 6 90.58839 38.6595 16.48916
1983 4 23 9 83.83635 37.30095 16.26082
1983 4 23 12 75.78312 36.33067 16.05357
1983 4 23 15 69.79982 36.05816 15.85413
1983 4 23 18 66.59324 36.54312 15.65446
1983 4 23 21 70.63248 37.28148 15.44574
1983 4 24 0 79.33343 37.86853 15.17423
1983 4 24 3 87.45352 37.82899 14.96936
1983 4 24 6 89.5949 37.45429 14.78336
1983 4 24 9 85.13507 36.53069 14.57787
1983 4 24 12 77.5249 35.83067 14.43069
1983 4 24 15 71.58057 35.66594 14.23013
1983 4 24 18 68.56097 35.97059 14.13863
1983 4 24 21 71.73671 36.44572 13.98143
1983 4 25 0 77.35755 36.85162 13.86602
1983 4 25 3 80.63769 36.68116 13.76028
1983 4 25 6 79.53104 36.08462 13.64589
1983 4 25 9 74.51263 35.14488 13.48908
1983 4 25 12 69.14652 34.2834 13.42851
1983 4 25 15 63.91821 34.0272 13.31127
1983 4 25 18 61.4116 34.19833 13.24719
1983 4 25 21 63.61137 34.31595 13.21748
1983 4 26 0 70.94007 34.19996 13.13973
1983 4 26 3 76.42884 33.6777 13.0567
1983 4 26 6 76.69103 32.87971 12.99204
1983 4 26 9 72.83432 31.82186 12.88161
1983 4 26 12 66.37728 30.92356 12.78962
1983 4 26 15 60.81731 30.49816 12.68471
1983 4 26 18 57.74129 30.75334 12.56326
1983 4 26 21 58.11525 31.13847 12.46182
1983 4 27 0 61.50763 31.34539 12.34982
1983 4 27 3 65.40471 31.145 12.22976
1983 4 27 6 66.43106 30.66704 12.15378
1983 4 27 9 64.0859 29.89357 11.9927
1983 4 27 12 59.86459 29.26228 11.91123
1983 4 27 15 55.915 29.12611 11.83997
1983 4 27 18 54.0046 29.64377 11.77546
1983 4 27 21 55.96624 30.17013 11.64972
1983 4 28 0 62.33555 30.37651 11.56397
1983 4 28 3 69.7263 30.18986 11.48597
1983 4 28 6 72.08343 29.55234 11.35148
1983 4 28 9 68.64856 28.63802 11.29064
1983 4 28 12 62.44739 27.76366 11.20301
1983 4 28 15 56.9391 27.20466 11.10909
1983 4 28 18 54.08881 27.04062 11.01438
1983 4 28 21 54.92246 26.97551 10.9405
1983 4 29 0 59.31148 26.80521 10.84782
1983 4 29 3 63.99081 26.29909 10.77381
1983 4 29 6 64.93195 25.66608 10.66274
1983 4 29 9 62.0312 24.87225 10.58449
1983 4 29 12 57.32368 24.21862 10.4914
1983 4 29 15 53.26005 24.10285 10.40775
1983 4 29 18 51.16325 24.42734 10.36323
1983 4 29 21 50.88275 24.77796 10.30409
1983 4 30 0 52.95261 24.948 10.19589
1983 4 30 3 56.10131 24.754270000000002 10.1769
1983 4 30 6 56.95048 24.30664 10.08826
1983 4 30 9 55.14875 23.75684 10.04404
1983 4 30 12 52.16526 23.28631 10.00807
1983 4 30 15 49.46745 23.13882 9.96546
1983 4 30 18 47.55617 23.46558 9.90646
1983 4 30 21 47.99597 24.04869 9.8518
1983 5 1 0 51.03116 24.57836 9.82883
1983 5 1 3 55.18075 24.82853 9.74894
1983 5 1 6 56.28443 24.75018 9.74259
1983 5 1 9 54.19413 24.3521 9.66992
1983 5 1 12 50.47131 24.00565 9.63336
1983 5 1 15 47.49572 23.96439 9.57799
1983 5 1 18 45.33394 24.47164 9.51313
1983 5 1 21 45.41021 25.82665 9.46058
1983 5 2 0 48.18744 27.14273 9.453
1983 5 2 3 53.43324 27.96057 9.44997
1983 5 2 6 56.91125 28.18803 9.4137
1983 5 2 9 57.1125 27.86916 9.4436
1983 5 2 12 53.80323 27.10877 9.45278
1983 5 2 15 49.98592 26.47288 9.54148
1983 5 2 18 47.76808 26.03193 9.5646
1983 5 2 21 46.80184 25.46654 9.65979
1983 5 3 0 46.9212 24.72752 9.73339
1983 5 3 3 47.35691 23.89505 9.76183
1983 5 3 6 46.67043 22.9813 9.85457
1983 5 3 9 44.73692 22.08395 9.89311
1983 5 3 12 42.5024 21.29566 9.90549
1983 5 3 15 41.0444 20.7651 9.91746
1983 5 3 18 39.76391 20.39526 9.93473
1983 5 3 21 39.05155 20.12328 9.9355
1983 5 4 0 38.9824 19.69345 9.94718
1983 5 4 3 39.24775 19.1807 9.90901
1983 5 4 6 39.11651 18.58227 9.9159
1983 5 4 9 38.4602 18.02906 9.91063
1983 5 4 12 37.63216 17.67324 9.87389
1983 5 4 15 37.14584 17.55752 9.85149
1983 5 4 18 37.28251 17.6614 9.85341
1983 5 4 21 38.45187 17.87826 9.84452
1983 5 5 0 41.16589 18.00839 9.86954
1983 5 5 3 44.03724 17.93544 9.86563
1983 5 5 6 44.9976 17.68314 9.89429
1983 5 5 9 44.85874 17.2784 9.86266
1983 5 5 12 44.05508 16.87407 9.85123
1983 5 5 15 42.02828 16.65164 9.83058
1983 5 5 18 40.08367 16.62427 9.78881
1983 5 5 21 38.697 16.55664 9.75417
1983 5 6 0 38.57209 16.38943 9.72173
1983 5 6 3 39.15242 16.14286 9.6408
1983 5 6 6 39.44146 15.78851 9.59436
1983 5 6 9 38.9398 15.40445 9.55573
1983 5 6 12 37.93213 15.11196 9.48228
1983 5 6 15 36.86403 15.08122 9.38916
1983 5 6 18 36.31591 15.31237 9.32544
1983 5 6 21 36.87497 15.56692 9.24385
1983 5 7 0 38.97219 15.71208 9.14518
1983 5 7 3 41.80207 15.64805 9.08202
1983 5 7 6 43.79398 15.40514 8.96902
1983 5 7 9 43.39821 15.12259 8.87285
1983 5 7 12 41.61491 15.21522 8.83261
1983 5 7 15 40.3489 15.8084 8.74108
1983 5 7 18 40.17729 16.71675 8.73168
1983 5 7 21 41.99303 17.6119 8.66939
1983 5 8 0 47.38879 18.25691 8.63407
1983 5 8 3 54.75899 18.47414 8.61036
1983 5 8 6 58.40436 18.39063 8.65439
1983 5 8 9 57.27318 18.08487 8.7081
1983 5 8 12 54.22095 17.74425 8.81871
1983 5 8 15 50.90367 17.46241 8.88511
1983 5 8 18 48.82436 17.21384 8.97744
1983 5 8 21 47.38843 17.05868 9.00255
1983 5 9 0 47.853 17.68078 9.03334
1983 5 9 3 51.22667 19.47288 9.06174
1983 5 9 6 63.2341 21.1914 9.02602
1983 5 9 9 76.4632 21.67043 9.02065
1983 5 9 12 80.59583 22.25951 8.9903
1983 5 9 15 78.39648 22.77213 8.97638
1983 5 9 18 74.38558 22.94991 8.94978
1983 5 9 21 71.03384 22.91546 8.89792
1983 5 10 0 68.79701 22.68404 8.8697
1983 5 10 3 66.60596 22.34277 8.83566
1983 5 10 6 64.29009 21.89288 8.78885
1983 5 10 9 62.12414 21.47523 8.7568
1983 5 10 12 60.65709 21.2583 8.7218
1983 5 10 15 60.04914 21.554 8.67456
1983 5 10 18 61.52608 22.93099 8.62658
1983 5 10 21 66.09545 24.70541 8.60604
1983 5 11 0 71.83329 26.05987 8.56283
1983 5 11 3 76.29144 26.70774 8.53893
1983 5 11 6 77.97226 26.78934 8.50636
1983 5 11 9 76.47946 26.55894 8.49278
1983 5 11 12 73.59917 26.31206 8.47492
1983 5 11 15 70.67668 26.29335 8.45725
1983 5 11 18 68.44212 26.50743 8.4069
1983 5 11 21 67.55043 26.74168 8.38097
1983 5 12 0 67.57025 26.82288 8.36994
1983 5 12 3 67.34697 26.71001 8.33457
1983 5 12 6 67.05691 26.46851 8.31434
1983 5 12 9 66.12874 26.12888 8.30634
1983 5 12 12 64.70591 25.91306 8.28578
1983 5 12 15 63.31078 26.03324 8.26443
1983 5 12 18 62.62206 26.55139 8.24976
1983 5 12 21 62.67877 27.2344 8.24899
1983 5 13 0 63.99966 27.71623 8.20621
1983 5 13 3 65.9519 27.83521 8.19384
1983 5 13 6 67.08694 27.74852 8.17592
1983 5 13 9 66.56028 27.34581 8.16696
1983 5 13 12 64.54256 26.93247 8.16797
1983 5 13 15 62.49209 26.62524 8.18515
1983 5 13 18 61.10829 26.663 8.22206
1983 5 13 21 60.83835 26.88499 8.26846
1983 5 14 0 62.20112 27.03488 8.29923
1983 5 14 3 64.87487 26.99487 8.35854
1983 5 14 6 66.99381 26.77613 8.37906
1983 5 14 9 66.06359 26.36837 8.45571
1983 5 14 12 62.973 25.958 8.51168
1983 5 14 15 59.69189 25.72764 8.59255
1983 5 14 18 57.47789 25.80245 8.73023
1983 5 14 21 56.6036 26.08816 8.9119
1983 5 15 0 57.45147 26.35635 9.07369
1983 5 15 3 59.38725 26.43153 9.22327
1983 5 15 6 60.91695 26.30517 9.38949
1983 5 15 9 59.99812 25.95074 9.5535
1983 5 15 12 57.32443 25.57756 9.68057
1983 5 15 15 54.58921 25.34409 9.78753
1983 5 15 18 52.85321 25.40926 9.85
1983 5 15 21 51.79562 25.64242 9.8941
1983 5 16 0 52.10912 25.80222 9.90812
1983 5 16 3 53.89912 25.77407 9.88907
1983 5 16 6 55.21998 25.44328 9.86615
1983 5 16 9 53.88482 24.8797 9.79377
1983 5 16 12 51.74922 24.26689 9.74165
1983 5 16 15 49.48898 23.82578 9.67687
1983 5 16 18 47.88165 23.63682 9.58732
1983 5 16 21 47.58271 23.62472 9.51131
1983 5 17 0 49.05818 23.69265 9.50204
1983 5 17 3 51.93647 23.64859 9.45843
1983 5 17 6 53.72711 23.3979 9.43046
1983 5 17 9 52.87949 22.83418 9.37503
1983 5 17 12 49.87067 22.19334 9.31991
1983 5 17 15 46.79425 21.62178 9.27277
1983 5 17 18 44.54721 21.27069 9.17273
1983 5 17 21 43.3897 21.10018 9.07581
1983 5 18 0 43.08798 20.9571 8.95017
1983 5 18 3 43.55296 20.64779 8.8299
1983 5 18 6 44.1365 20.20246 8.72331
1983 5 18 9 43.83914 19.59933 8.62552
1983 5 18 12 42.76792 19.01275 8.55417
1983 5 18 15 41.17734 18.49473 8.48048
1983 5 18 18 39.53529 18.1171 8.41977
1983 5 18 21 38.54061 17.86462 8.35054
1983 5 19 0 38.17938 17.68006 8.29823
1983 5 19 3 38.16342 17.42005 8.23982
1983 5 19 6 37.90418 17.10342 8.18937
1983 5 19 9 37.25157 16.69584 8.12172
1983 5 19 12 36.22699 16.25691 8.05251
1983 5 19 15 35.20261 15.84924 7.99877
1983 5 19 18 34.30072 15.46482 7.95797
1983 5 19 21 33.74685 15.12411 7.89658
1983 5 20 0 33.50683 14.81772 7.83935
1983 5 20 3 33.61019 14.51534 7.79458
1983 5 20 6 33.80682 14.20743 7.77824
1983 5 20 9 33.69464 13.8545 7.7147
1983 5 20 12 33.00563 13.52243 7.69047
1983 5 20 15 32.04839 13.26338 7.67374
1983 5 20 18 31.14256 13.09054 7.63737
1983 5 20 21 30.54797 12.99537 7.58374
1983 5 21 0 30.29752 12.96288 7.5455
1983 5 21 3 30.48857 12.8976 7.47248
1983 5 21 6 30.94175 12.76689 7.40446
1983 5 21 9 31.2983 12.55319 7.33846
1983 5 21 12 30.99093 12.35077 7.2798
1983 5 21 15 30.19882 12.22592 7.22741
1983 5 21 18 29.30923 12.22732 7.14746
1983 5 21 21 28.82627 12.39805 7.07715
1983 5 22 0 29.25898 12.66236 7.03298
1983 5 22 3 31.01294 12.86947 6.94257
1983 5 22 6 33.50139 12.94076 6.89096
1983 5 22 9 34.15884 12.8631 6.82146
1983 5 22 12 32.88252 12.66794 6.77864
1983 5 22 15 31.28475 12.46833 6.73345
1983 5 22 18 29.67099 12.28949 6.68979
1983 5 22 21 30.96636 12.16984 6.66853
1983 5 23 0 31.35681 12.1204 6.65609
1983 5 23 3 40.1385 12.15786 6.67169
1983 5 23 6 49.84168 12.57142 6.68883
1983 5 23 9 49.62316 13.40624 6.73103
1983 5 23 12 45.23546 13.75526 6.77128
1983 5 23 15 40.66935 13.94066 6.81613
1983 5 23 18 36.67739 13.95743 6.89062
1983 5 23 21 33.73444 13.80653 6.99134
1983 5 24 0 31.67795 13.63179 7.23613
1983 5 24 3 30.97753 13.40448 7.97416
1983 5 24 6 30.14163 13.18766 9.75998
1983 5 24 9 30.94066 12.98864 12.58611
1983 5 24 12 34.17901 12.82158 17.14168
1983 5 24 15 36.05809 12.7175 24.79553
1983 5 24 18 36.33014 12.65453 30.41047
1983 5 24 21 36.5361 12.59924 32.93079
1983 5 25 0 36.03083 12.5165 33.68613
1983 5 25 3 34.99801 12.39376 33.07999
1983 5 25 6 34.39514 12.28923 32.15864
1983 5 25 9 33.967 12.23667 32.11954
1983 5 25 12 32.71662 12.18437 34.77834
1983 5 25 15 31.54004 12.17402 38.51318
1983 5 25 18 30.99606 12.17387 43.38028
1983 5 25 21 31.00705 12.15201 48.18235
1983 5 26 0 31.2923 12.1072 53.08054
1983 5 26 3 31.51683 12.0465 58.14855
1983 5 26 6 31.34632 11.99104 63.26905
1983 5 26 9 31.15559 11.92277 66.18504
1983 5 26 12 31.03389 11.86402 67.30851
1983 5 26 15 30.71494 11.82814 66.4308
1983 5 26 18 30.37287 11.82466 64.01465
1983 5 26 21 30.5976 11.83351 60.48036
1983 5 27 0 30.9655 11.84362 56.17812
1983 5 27 3 31.0973 11.90128 51.90129
1983 5 27 6 30.95621 11.93654 48.0305
1983 5 27 9 31.03509 11.93908 44.63313
1983 5 27 12 31.70729 11.95582 41.99842
1983 5 27 15 33.45134 12.02683 40.09684
1983 5 27 18 35.13086 12.16369 38.66183
1983 5 27 21 36.54025 12.29278 37.92255
1983 5 28 0 37.92539 12.36795 37.55641
1983 5 28 3 38.25413 12.38448 37.61191
1983 5 28 6 37.29793 12.3856 37.5164
1983 5 28 9 35.66814 12.35775 37.45395
1983 5 28 12 34.19976 12.33083 37.2688
1983 5 28 15 33.28033 12.35244 37.24081
1983 5 28 18 33.28972 12.47725 37.32289
1983 5 28 21 35.60561 12.68575 37.30771
1983 5 29 0 40.0202 12.91276 37.03615
1983 5 29 3 44.46393 13.09767 36.36873
1983 5 29 6 45.82192 13.15127 35.51488
1983 5 29 9 44.60784 13.09329 34.49515
1983 5 29 12 42.28851 13.03037 33.44586
1983 5 29 15 40.26898 13.09072 32.37775
1983 5 29 18 40.33996 13.25826 31.31442
1983 5 29 21 43.07184 13.45765 30.4787
1983 5 30 0 47.06782 13.6065 29.56681
1983 5 30 3 49.30305 13.69957 28.69117
1983 5 30 6 48.89407 13.67738 27.93224
1983 5 30 9 46.6286 13.59726 27.22381
1983 5 30 12 43.3446 13.46363 26.53723
1983 5 30 15 40.55505 13.37718 25.91113
1983 5 30 18 38.24751 13.31444 25.29544
1983 5 30 21 37.98372 13.32129 24.75753
1983 5 31 0 39.55904 13.34022 24.04219
1983 5 31 3 41.73456 13.33954 23.37309
1983 5 31 6 43.08756 13.27404 22.74675
1983 5 31 9 42.41809 13.16268 22.20464
1983 5 31 12 40.08685 13.04139 21.60233
1983 5 31 15 37.58114 12.90617 21.06475
1983 5 31 18 35.85749 12.81132 20.46797
1983 5 31 21 35.06555 12.77492 19.87436
1983 6 1 0 35.40629 12.80454 19.28577
1983 6 1 3 36.49129 12.82052 18.69426
1983 6 1 6 37.21002 12.78112 18.14331
1983 6 1 9 37.06659 12.66578 17.60708
1983 6 1 12 36.28639 12.52493 17.12788
1983 6 1 15 35.40296 12.4219 16.69527
1983 6 1 18 34.67013 12.38862 16.27002
1983 6 1 21 34.48575 12.47585 15.88313
1983 6 2 0 34.96451 12.56239 15.53608
1983 6 2 3 36.18647 12.6262 15.18867
1983 6 2 6 37.68256 12.65079 14.87611
1983 6 2 9 38.56265 12.53611 14.59959
1983 6 2 12 38.07966 12.38279 14.3683
1983 6 2 15 36.81883 12.24191 14.17652
1983 6 2 18 35.74863 12.13698 14.00476
1983 6 2 21 35.11491 12.18971 13.82451
1983 6 3 0 35.01322 12.3515 13.64851
1983 6 3 3 35.28499 12.46769 13.47924
1983 6 3 6 35.65379 12.468 13.32052
1983 6 3 9 35.71251 12.33885 13.14581
1983 6 3 12 35.14807 12.15281 13.01502
1983 6 3 15 34.13677 11.96537 12.84495
1983 6 3 18 33.07959 11.80285 12.68218
1983 6 3 21 32.53726 11.72757 12.50366
1983 6 4 0 32.49114 11.67624 12.29422
1983 6 4 3 33.46531 11.64852 12.0981
1983 6 4 6 34.52358 11.56242 11.89412
1983 6 4 9 34.79929 11.39178 11.71083
1983 6 4 12 34.01421 11.22828 11.54572
1983 6 4 15 32.6099 11.06104 11.39478
1983 6 4 18 31.43446 10.91695 11.21488
1983 6 4 21 30.68744 10.84663 11.04178
1983 6 5 0 30.81786 10.83463 10.87159
1983 6 5 3 31.53154 10.83349 10.68128
1983 6 5 6 32.54974 10.73058 10.47502
1983 6 5 9 32.78503 10.58414 10.30622
1983 6 5 12 31.93375 10.40782 10.16043
1983 6 5 15 30.73812 10.23215 10.01288
1983 6 5 18 29.47113 10.10645 9.87417
1983 6 5 21 28.6215 10.0551 9.74864
1983 6 6 0 28.40179 10.0902 9.60176
1983 6 6 3 28.77199 10.11309 9.49246
1983 6 6 6 29.58711 10.08199 9.37531
1983 6 6 9 29.92448 9.96831 9.26873
1983 6 6 12 29.37462 9.87729 9.16271
1983 6 6 15 28.41838 9.93705 9.07037
1983 6 6 18 27.52501 10.19946 8.97261
1983 6 6 21 26.98746 10.57469 8.88408
1983 6 7 0 26.79695 10.93037 8.80029
1983 6 7 3 27.14646 11.18474 8.69597
1983 6 7 6 27.46656 11.31318 8.62049
1983 6 7 9 27.21724 11.30977 8.54065
1983 6 7 12 26.46667 11.23091 8.46394
1983 6 7 15 25.71519 11.13164 8.38842
1983 6 7 18 24.91996 11.02644 8.3169
1983 6 7 21 24.37766 10.97473 8.22305
1983 6 8 0 24.1568 10.96813 8.12679
1983 6 8 3 24.2901 10.98922 8.03239
1983 6 8 6 24.54369 10.94511 7.95046
1983 6 8 9 24.58905 10.86258 7.8588
1983 6 8 12 24.08873 10.76743 7.77757
1983 6 8 15 23.33413 10.67708 7.70921
1983 6 8 18 22.62929 10.60426 7.63623
1983 6 8 21 22.17441 10.57247 7.53633
1983 6 9 0 22.19841 10.56574 7.45504
1983 6 9 3 22.56193 10.56817 7.37235
1983 6 9 6 22.91353 10.54929 7.27546
1983 6 9 9 23.01842 10.4759 7.20936
1983 6 9 12 22.58779 10.38408 7.13013
1983 6 9 15 21.93787 10.30254 7.06634
1983 6 9 18 21.4196 10.22392 7.01044
1983 6 9 21 21.15735 10.17447 6.95932
1983 6 10 0 21.34084 10.24099 6.9103
1983 6 10 3 21.80925 10.28035 6.82952
1983 6 10 6 22.14281 10.29111 6.77489
1983 6 10 9 22.31498 10.27641 6.73272
1983 6 10 12 22.12785 10.2224 6.68421
1983 6 10 15 21.60791 10.14991 6.64815
1983 6 10 18 21.05635 10.09588 6.60831
1983 6 10 21 20.59667 10.12114 6.5511
1983 6 11 0 20.36561 10.52376 6.52271
1983 6 11 3 20.4369 10.99334 6.46752
1983 6 11 6 20.74151 11.41004 6.43132
1983 6 11 9 21.04208 11.66011 6.37813
1983 6 11 12 21.10518 11.84878 6.33803
1983 6 11 15 21.01848 11.94794 6.3188
1983 6 11 18 20.89227 11.96243 6.25502
1983 6 11 21 20.68333 11.95743 6.22039
1983 6 12 0 20.61737 11.95971 6.17696
1983 6 12 3 20.7103 11.97343 6.1426
1983 6 12 6 20.99465 11.96009 6.08561
1983 6 12 9 21.16719 11.93348 6.06579
1983 6 12 12 21.07746 11.89471 6.01128
1983 6 12 15 20.80088 11.84394 5.97383
1983 6 12 18 20.47126 11.79944 5.9306
1983 6 12 21 20.35385 11.75339 5.91125
1983 6 13 0 20.40268 11.7031 5.85017
1983 6 13 3 20.72122 11.63536 5.81017
1983 6 13 6 21.09213 11.53632 5.76571
1983 6 13 9 21.13277 11.4292 5.73644
1983 6 13 12 20.92041 11.36676 5.68962
1983 6 13 15 20.60782 11.38718 5.65248
1983 6 13 18 38.9457 13.03855 5.63718
1983 6 13 21 44.64561 15.16762 5.58857
1983 6 14 0 48.85984 17.18529 5.56159
1983 6 14 3 85.05574 19.77364 5.5329
1983 6 14 6 102.10784 23.64204 5.50774
1983 6 14 9 110.76418 28.35808 5.48523
1983 6 14 12 113.77329 32.02273 5.4659
1983 6 14 15 110.40167 37.76183 5.44448
1983 6 14 18 98.64084 48.2545 5.43098
1983 6 14 21 89.12316 58.30874 5.42508
1983 6 15 0 84.05356 63.10455 5.38054
1983 6 15 3 82.82508 65.77231 5.36506
1983 6 15 6 82.37002 66.07555 5.36087
1983 6 15 9 82.18381 64.99453 5.33354
1983 6 15 12 84.19764 63.35311 5.30094
1983 6 15 15 92.75099 62.22256 5.27819
1983 6 15 18 101.22377 61.82345 5.26625
1983 6 15 21 103.42269 61.70183 5.2346
1983 6 16 0 103.56847 61.35971 5.21176
1983 6 16 3 104.06737 60.82088 5.19529
1983 6 16 6 101.72695 59.96269 5.16537
1983 6 16 9 97.07292 58.91011 5.14317
1983 6 16 12 92.28395 57.92882 5.12223
1983 6 16 15 88.48755 56.6683 5.1161
1983 6 16 18 84.80377 55.20201 5.11386
1983 6 16 21 81.67546 53.73337 5.06666
1983 6 17 0 79.15106 52.37592 5.04509
1983 6 17 3 77.0564 50.94942 5.03744
1983 6 17 6 75.2927 49.39539 5.00814
1983 6 17 9 73.91413 47.94268 5.00102
1983 6 17 12 72.54255 46.4591 4.98072
1983 6 17 15 71.28906 45.08833 4.96177
1983 6 17 18 69.95942 43.83261 4.94324
1983 6 17 21 68.61908 42.70534 4.92501
1983 6 18 0 67.314 41.55987 4.90476
1983 6 18 3 66.03818 40.43902 4.89381
1983 6 18 6 64.74571 39.31514 4.86578
1983 6 18 9 63.4814 38.23717 4.85
1983 6 18 12 62.16361 37.21073 4.82797
1983 6 18 15 60.82235 36.22491 4.80881
1983 6 18 18 59.46236 35.30653 4.81447
1983 6 18 21 58.11399 34.50725 4.77511
1983 6 19 0 56.8588 33.76299 4.7575
1983 6 19 3 55.56035 32.96897 4.7509
1983 6 19 6 54.40836 32.14314 4.73049
1983 6 19 9 53.28772 31.35813 4.70246
1983 6 19 12 52.17978 30.56561 4.68521
1983 6 19 15 50.93884 29.82001 4.65645
1983 6 19 18 49.68387 29.0904 4.63621
1983 6 19 21 48.47473 28.44283 4.62125
1983 6 20 0 47.32434 27.82912 4.61136
1983 6 20 3 46.25355 27.26449 4.57762
1983 6 20 6 45.24061 26.67897 4.55637
1983 6 20 9 44.21586 26.13536 4.52787
1983 6 20 12 43.36859 25.60229 4.50461
1983 6 20 15 42.38548 25.01312 4.47995
1983 6 20 18 41.46043 24.46528 4.45675
1983 6 20 21 40.59261 24.00825 4.44254
1983 6 21 0 39.6766 23.81392 4.43208
